date,state,zhvi
2006-05-01,Arizona,283124.56909485656
2006-06-01,Arizona,284830.7636298889
2006-07-01,Arizona,285171.0331716502
2006-08-01,Arizona,284332.13566880714
2006-09-01,Arizona,282513.036161984
2006-10-01,Arizona,281192.97298174823
2006-11-01,Arizona,279416.49703621824
2006-12-01,Arizona,277610.8835404348
2007-01-01,Arizona,275704.1770401182
2007-02-01,Arizona,274356.78240374534
2007-03-01,Arizona,273641.8408950257
2007-04-01,Arizona,273383.33774618263
2007-05-01,Arizona,273055.81990492454
2007-06-01,Arizona,272133.79515274236
2007-07-01,Arizona,270584.2494085608
2007-08-01,Arizona,268457.67960559606
2007-09-01,Arizona,265797.4416175374
2007-10-01,Arizona,263114.78922533273
2007-11-01,Arizona,259603.35971660307
2007-12-01,Arizona,256107.14792601205
2008-01-01,Arizona,252363.97841009495
2008-02-01,Arizona,247865.69154111904
2008-03-01,Arizona,242927.48291901813
2008-04-01,Arizona,237178.3979857698
2008-05-01,Arizona,232676.60216827935
2008-06-01,Arizona,228280.49886471717
2008-07-01,Arizona,223702.91100133857
2008-08-01,Arizona,217963.9622107912
2008-09-01,Arizona,212191.71329428663
2008-10-01,Arizona,207129.37741484187
2008-11-01,Arizona,201431.6467197844
2008-12-01,Arizona,195532.31495058455
2009-01-01,Arizona,190052.98892772055
2009-02-01,Arizona,186549.6442580552
2009-03-01,Arizona,183408.56612454375
2009-04-01,Arizona,180231.9623034505
2009-05-01,Arizona,176662.37976557718
2009-06-01,Arizona,173630.07444656306
2009-07-01,Arizona,171082.661721669
2009-08-01,Arizona,168760.48077962574
2009-09-01,Arizona,166608.84402701052
2009-10-01,Arizona,164317.89879980672
2009-11-01,Arizona,163324.53857037067
2009-12-01,Arizona,163044.85436857145
2010-01-01,Arizona,162966.67973574498
2010-02-01,Arizona,162118.84317758493
2010-03-01,Arizona,161058.14105989787
2010-04-01,Arizona,160537.6411486325
2010-05-01,Arizona,159884.3075825612
2010-06-01,Arizona,159082.24929864475
2010-07-01,Arizona,157181.2766800569
2010-08-01,Arizona,155435.99773610284
2010-09-01,Arizona,153269.8866689571
2010-10-01,Arizona,151532.0085468735
2010-11-01,Arizona,149624.5174405022
2010-12-01,Arizona,147859.72172965462
2011-01-01,Arizona,145968.38490483494
2011-02-01,Arizona,144183.37654653456
2011-03-01,Arizona,142753.51889197945
2011-04-01,Arizona,141145.74617366164
2011-05-01,Arizona,139590.1601782097
2011-06-01,Arizona,137914.94186281614
2011-07-01,Arizona,136773.28898635483
2011-08-01,Arizona,136056.66961350958
2011-09-01,Arizona,135612.62144729277
2011-10-01,Arizona,135431.64832257887
2011-11-01,Arizona,135268.61589699352
2011-12-01,Arizona,135766.63569320904
2012-01-01,Arizona,136281.34929266837
2012-02-01,Arizona,137123.05749348467
2012-03-01,Arizona,137904.46962676264
2012-04-01,Arizona,139377.57349769064
2012-05-01,Arizona,141485.41706787705
2012-06-01,Arizona,144013.7139035994
2012-07-01,Arizona,146769.57245708673
2012-08-01,Arizona,149503.05042243152
2012-09-01,Arizona,152399.09536838598
2012-10-01,Arizona,155032.2141496679
2012-11-01,Arizona,157415.5362187519
2012-12-01,Arizona,159348.40004907775
2013-01-01,Arizona,161133.53845352426
2013-02-01,Arizona,162819.96655956065
2013-03-01,Arizona,164735.6721342609
2013-04-01,Arizona,167056.25300582006
2013-05-01,Arizona,169784.04050067466
2013-06-01,Arizona,172647.41128534675
2013-07-01,Arizona,175398.41282386822
2013-08-01,Arizona,178007.959292479
2013-09-01,Arizona,180388.63297688228
2013-10-01,Arizona,182513.52863079216
2013-11-01,Arizona,184116.55483988472
2013-12-01,Arizona,185272.27831643983
2014-01-01,Arizona,186451.4090519575
2014-02-01,Arizona,187708.36650469995
2014-03-01,Arizona,188977.18496867435
2014-04-01,Arizona,189928.19087317868
2014-05-01,Arizona,190700.7156387069
2014-06-01,Arizona,191250.79676995508
2014-07-01,Arizona,191734.5629662924
2014-08-01,Arizona,192175.73277610657
2014-09-01,Arizona,192668.41576453988
2014-10-01,Arizona,192953.0946750208
2014-11-01,Arizona,193389.040062062
2014-12-01,Arizona,193825.9293999452
2015-01-01,Arizona,194469.06170578903
2015-02-01,Arizona,195157.38928045065
2015-03-01,Arizona,196108.23885010675
2015-04-01,Arizona,197254.11724283456
2015-05-01,Arizona,198625.41149730832
2015-06-01,Arizona,199991.2194272016
2015-07-01,Arizona,201430.97428439124
2015-08-01,Arizona,202909.04961432624
2015-09-01,Arizona,204568.2710462733
2015-10-01,Arizona,206270.0678709057
2015-11-01,Arizona,207996.54281257652
2015-12-01,Arizona,209618.340496343
2016-01-01,Arizona,211609.66122866524
2016-02-01,Arizona,213484.1114660609
2016-03-01,Arizona,214947.76023454385
2016-04-01,Arizona,215829.62704971072
2016-05-01,Arizona,216583.53090004172
2016-06-01,Arizona,217444.50696692837
2016-07-01,Arizona,218357.89450254905
2016-08-01,Arizona,219223.69334984093
2016-09-01,Arizona,220372.37973856175
2016-10-01,Arizona,221512.0158380207
2016-11-01,Arizona,222681.4293618448
2016-12-01,Arizona,223751.7655245604
2017-01-01,Arizona,225037.79608269772
2017-02-01,Arizona,226528.03849082207
2017-03-01,Arizona,228145.62632555433
2017-04-01,Arizona,229621.59432291947
2017-05-01,Arizona,230910.6731450468
2017-06-01,Arizona,232238.3303242348
2017-07-01,Arizona,233537.11607533545
2017-08-01,Arizona,234921.93787006932
2017-09-01,Arizona,236292.65346429704
2017-10-01,Arizona,237683.3166202377
2017-11-01,Arizona,238915.84179769384
2017-12-01,Arizona,240142.83537821175
2018-01-01,Arizona,241562.3586740213
2018-02-01,Arizona,243192.29667756372
2018-03-01,Arizona,244874.51387706227
2018-04-01,Arizona,246333.0964346571
2018-05-01,Arizona,247926.19218302835
2018-06-01,Arizona,249562.13327389013
2018-07-01,Arizona,251568.16786810092
2018-08-01,Arizona,253432.1716768797
2018-09-01,Arizona,255198.84571291172
2018-10-01,Arizona,256638.89849831475
2018-11-01,Arizona,257963.84092994768
2018-12-01,Arizona,259132.70294547468
2019-01-01,Arizona,260429.40146385707
2019-02-01,Arizona,261996.82890706035
2019-03-01,Arizona,263523.5995193417
2019-04-01,Arizona,264815.210412089
2019-05-01,Arizona,265762.610931284
2019-06-01,Arizona,266736.1754300002
2019-07-01,Arizona,267718.10190147813
2019-08-01,Arizona,268922.33510116296
2019-09-01,Arizona,270339.6081387299
2019-10-01,Arizona,272023.70868006424
2019-11-01,Arizona,273991.0719488871
2019-12-01,Arizona,276047.36967142386
2020-01-01,Arizona,278534.382197735
2020-02-01,Arizona,281254.8692488675
2020-03-01,Arizona,284341.75151477073
2020-04-01,Arizona,287133.35931623104
2020-05-01,Arizona,289072.4914808686
2020-06-01,Arizona,290403.9418936897
2020-07-01,Arizona,291967.5920696524
2020-08-01,Arizona,294691.61818144616
2020-09-01,Arizona,298989.3067475564
2020-10-01,Arizona,304075.9275337753
2020-11-01,Arizona,309699.9226078069
2020-12-01,Arizona,315191.2575913586
2021-01-01,Arizona,320600.0578552188
2021-02-01,Arizona,326218.8182859626
2021-03-01,Arizona,332791.77922059194
2021-04-01,Arizona,340482.75221992726
2021-05-01,Arizona,349661.99432775803
2021-06-01,Arizona,359752.9868993536
2021-07-01,Arizona,369806.0414603155
2021-08-01,Arizona,378645.5242417143
2021-09-01,Arizona,385993.0234215561
2021-10-01,Arizona,392520.1208683457
2021-11-01,Arizona,398736.55669615977
2021-12-01,Arizona,404573.1092662358
2022-01-01,Arizona,410643.98791531863
2022-02-01,Arizona,417549.2660436877
2022-03-01,Arizona,426078.6401218401
2022-04-01,Arizona,435660.5486409224
2022-05-01,Arizona,445162.9215635136
2022-06-01,Arizona,453109.5028424349
2022-07-01,Arizona,457130.136693423
2022-08-01,Arizona,456250.07066439814
2022-09-01,Arizona,451036.70009591937
2022-10-01,Arizona,444566.1510096009
2022-11-01,Arizona,437547.7677934395
2022-12-01,Arizona,430649.8815651895
2023-01-01,Arizona,423758.2915882611
2023-02-01,Arizona,418369.6838881332
2023-03-01,Arizona,415184.72966551594
2023-04-01,Arizona,414093.3569029253
2023-05-01,Arizona,414677.8122918347
2023-06-01,Arizona,416424.0959402252
2023-07-01,Arizona,418835.86156977987
2023-08-01,Arizona,421453.4738165739
2023-09-01,Arizona,423629.71869848063
2023-10-01,Arizona,425440.194376019
2023-11-01,Arizona,426788.1651915743
2023-12-01,Arizona,427467.8176623799
2024-01-01,Arizona,427745.6354805915
2024-02-01,Arizona,428274.38532462326
2024-03-01,Arizona,429564.6102600566
2024-04-01,Arizona,431143.8223881312
2024-05-01,Arizona,432396.2831066127
2024-06-01,Arizona,432654.7794069261
2024-07-01,Arizona,432284.5502048287
2024-08-01,Arizona,431481.2143131483
2024-09-01,Arizona,430778.6909995964
2024-10-01,Arizona,430207.5970263565
2024-11-01,Arizona,429672.0482525905
2024-12-01,Arizona,429252.4244552611
2025-01-01,Arizona,428498.2173554408
2025-02-01,Arizona,427287.9376486752
2025-03-01,Arizona,425498.37531550153
2025-04-01,Arizona,423893.7489457761
2025-05-01,Arizona,422346.38706166385
2025-06-01,Arizona,420875.6707720301
2025-07-01,Arizona,419300.85210493376
2025-08-01,Arizona,417884.8997566468
2025-09-01,Arizona,416927.7944642042
2025-10-01,Arizona,416420.42129483074
2025-11-01,Arizona,416505.5765166187
2025-12-01,Arizona,417012.47079903824
2026-01-01,Arizona,417540.3365283856
2000-01-01,Arkansas,87413.75161332484
2000-02-01,Arkansas,87530.5759255638
2000-03-01,Arkansas,87663.12294621104
2000-04-01,Arkansas,87946.13225450617
2000-05-01,Arkansas,88225.26725996206
2000-06-01,Arkansas,88493.259131765
2000-07-01,Arkansas,88752.29199962527
2000-08-01,Arkansas,89046.98144712875
2000-09-01,Arkansas,89380.28907921142
2000-10-01,Arkansas,89715.13142117906
2000-11-01,Arkansas,90151.7213682548
2000-12-01,Arkansas,90645.6734978294
2001-01-01,Arkansas,91229.70156711206
2001-02-01,Arkansas,91605.71306848116
2001-03-01,Arkansas,91888.13691696676
2001-04-01,Arkansas,92063.77502816234
2001-05-01,Arkansas,92385.48689555791
2001-06-01,Arkansas,92750.97846489388
2001-07-01,Arkansas,93172.35577062686
2001-08-01,Arkansas,93523.17591302404
2001-09-01,Arkansas,93824.0991098714
2001-10-01,Arkansas,94016.97501623124
2001-11-01,Arkansas,94149.81266443834
2001-12-01,Arkansas,94228.05735170738
2002-01-01,Arkansas,94318.83874345403
2002-02-01,Arkansas,94463.65232621132
2002-03-01,Arkansas,94646.76828946134
2002-04-01,Arkansas,94859.43719275124
2002-05-01,Arkansas,95134.70099062454
2002-06-01,Arkansas,95463.43088250684
2002-07-01,Arkansas,95844.91444683864
2002-08-01,Arkansas,96178.58425484014
2002-09-01,Arkansas,96520.61459978086
2002-10-01,Arkansas,96900.11454765666
2002-11-01,Arkansas,97293.15501948072
2002-12-01,Arkansas,97664.87261453106
2003-01-01,Arkansas,97921.5113581415
2003-02-01,Arkansas,98192.74791387132
2003-03-01,Arkansas,98461.81903562591
2003-04-01,Arkansas,98794.49594970333
2003-05-01,Arkansas,99197.4188222326
2003-06-01,Arkansas,99629.95718068304
2003-07-01,Arkansas,100108.53209329164
2003-08-01,Arkansas,100541.83186667132
2003-09-01,Arkansas,101002.53104992562
2003-10-01,Arkansas,101437.4935972032
2003-11-01,Arkansas,101849.90936896604
2003-12-01,Arkansas,102221.2070314585
2004-01-01,Arkansas,102598.45169554836
2004-02-01,Arkansas,103057.2095011548
2004-03-01,Arkansas,103584.67749075285
2004-04-01,Arkansas,104168.50387849988
2004-05-01,Arkansas,104716.05197923204
2004-06-01,Arkansas,105262.97948752224
2004-07-01,Arkansas,105792.62409985732
2004-08-01,Arkansas,106347.76054952016
2004-09-01,Arkansas,106916.69419611125
2004-10-01,Arkansas,107479.43448120152
2004-11-01,Arkansas,108022.88430990792
2004-12-01,Arkansas,108540.15874181985
2005-01-01,Arkansas,109160.9638409544
2005-02-01,Arkansas,109890.2748861544
2005-03-01,Arkansas,110699.01560185866
2005-04-01,Arkansas,111495.34898341467
2005-05-01,Arkansas,112254.77611675636
2005-06-01,Arkansas,113009.90893662938
2005-07-01,Arkansas,113788.28048195405
2005-08-01,Arkansas,114505.22572973317
2005-09-01,Arkansas,115235.00165388329
2005-10-01,Arkansas,115962.03574997767
2005-11-01,Arkansas,116782.99922147328
2005-12-01,Arkansas,117553.287307626
2006-01-01,Arkansas,118217.33470597018
2006-02-01,Arkansas,118821.28679892328
2006-03-01,Arkansas,119416.30888626185
2006-04-01,Arkansas,120032.39579271265
2006-05-01,Arkansas,120618.85816845324
2006-06-01,Arkansas,121186.86222188293
2006-07-01,Arkansas,121724.35029307846
2006-08-01,Arkansas,122228.03270167676
2006-09-01,Arkansas,122721.7109146804
2006-10-01,Arkansas,123095.80301991216
2006-11-01,Arkansas,123415.72843958372
2006-12-01,Arkansas,123673.71073042376
2007-01-01,Arkansas,123912.48823957762
2007-02-01,Arkansas,124138.40026186669
2007-03-01,Arkansas,124311.91318083084
2007-04-01,Arkansas,124510.34126516843
2007-05-01,Arkansas,124610.14382998436
2007-06-01,Arkansas,124703.3633591233
2007-07-01,Arkansas,124769.06282542256
2007-08-01,Arkansas,124936.264753011
2007-09-01,Arkansas,125054.55217082793
2007-10-01,Arkansas,125156.647679989
2007-11-01,Arkansas,125151.5852230309
2007-12-01,Arkansas,125147.277995178
2008-01-01,Arkansas,125104.18507598295
2008-02-01,Arkansas,125116.71477990516
2008-03-01,Arkansas,125149.93029289292
2008-04-01,Arkansas,125205.60333651256
2008-05-01,Arkansas,125156.86070304996
2008-06-01,Arkansas,124990.51046869688
2008-07-01,Arkansas,124783.855042546
2008-08-01,Arkansas,124497.35015194106
2008-09-01,Arkansas,124217.27664077697
2008-10-01,Arkansas,123882.0116070907
2008-11-01,Arkansas,123572.06974234218
2008-12-01,Arkansas,123216.39048902092
2009-01-01,Arkansas,122830.3137120292
2009-02-01,Arkansas,122376.4664610175
2009-03-01,Arkansas,121894.74519133256
2009-04-01,Arkansas,121410.2803463268
2009-05-01,Arkansas,121021.41413881091
2009-06-01,Arkansas,120741.03378775834
2009-07-01,Arkansas,120468.58261663928
2009-08-01,Arkansas,120129.91045199052
2009-09-01,Arkansas,119730.58587253252
2009-10-01,Arkansas,119352.18224232674
2009-11-01,Arkansas,119143.04983037122
2009-12-01,Arkansas,119067.07643399248
2010-01-01,Arkansas,119156.62390454308
2010-02-01,Arkansas,119260.23826824332
2010-03-01,Arkansas,119394.7672961919
2010-04-01,Arkansas,119492.44670324565
2010-05-01,Arkansas,119592.19287798111
2010-06-01,Arkansas,119598.78240419658
2010-07-01,Arkansas,119421.36731301306
2010-08-01,Arkansas,119176.06993598078
2010-09-01,Arkansas,118761.9898226634
2010-10-01,Arkansas,118326.84387616116
2010-11-01,Arkansas,117780.48275215695
2010-12-01,Arkansas,117259.63860920012
2011-01-01,Arkansas,116802.29802876236
2011-02-01,Arkansas,116465.15429930504
2011-03-01,Arkansas,116249.25343983003
2011-04-01,Arkansas,116037.88879968296
2011-05-01,Arkansas,115745.75446707908
2011-06-01,Arkansas,115488.51855007104
2011-07-01,Arkansas,115323.02960071697
2011-08-01,Arkansas,115271.06449801307
2011-09-01,Arkansas,115268.35717024788
2011-10-01,Arkansas,115311.46081031465
2011-11-01,Arkansas,115326.71867498616
2011-12-01,Arkansas,115295.45213483208
2012-01-01,Arkansas,115274.068728639
2012-02-01,Arkansas,115422.21978258272
2012-03-01,Arkansas,115656.71128617978
2012-04-01,Arkansas,115946.62827215464
2012-05-01,Arkansas,116337.82183960247
2012-06-01,Arkansas,116861.94045004011
2012-07-01,Arkansas,117477.22924418548
2012-08-01,Arkansas,117868.94075033914
2012-09-01,Arkansas,118236.29284765208
2012-10-01,Arkansas,118420.428532251
2012-11-01,Arkansas,118625.27168054016
2012-12-01,Arkansas,118836.81113911251
2013-01-01,Arkansas,119110.75417898
2013-02-01,Arkansas,119435.36673123372
2013-03-01,Arkansas,119779.68144525058
2013-04-01,Arkansas,120072.20222303702
2013-05-01,Arkansas,120282.06933025228
2013-06-01,Arkansas,120432.6552219188
2013-07-01,Arkansas,120455.64479641992
2013-08-01,Arkansas,120564.58328717336
2013-09-01,Arkansas,120729.78450865552
2013-10-01,Arkansas,121043.01909427468
2013-11-01,Arkansas,121119.7156556878
2013-12-01,Arkansas,120996.33899631204
2014-01-01,Arkansas,120993.08803938364
2014-02-01,Arkansas,121271.11980273236
2014-03-01,Arkansas,121515.03151620577
2014-04-01,Arkansas,121711.57413996982
2014-05-01,Arkansas,122005.14917486333
2014-06-01,Arkansas,122418.66962683288
2014-07-01,Arkansas,122849.60453163808
2014-08-01,Arkansas,123246.874695042
2014-09-01,Arkansas,123590.12522804092
2014-10-01,Arkansas,123675.56611007173
2014-11-01,Arkansas,123730.25399996823
2014-12-01,Arkansas,123833.90923878842
2015-01-01,Arkansas,124003.93473147272
2015-02-01,Arkansas,124153.33996441036
2015-03-01,Arkansas,124418.2547323639
2015-04-01,Arkansas,124845.2138954538
2015-05-01,Arkansas,125247.19720538818
2015-06-01,Arkansas,125658.71478118388
2015-07-01,Arkansas,126150.46066984712
2015-08-01,Arkansas,126841.76254606912
2015-09-01,Arkansas,127566.82229118756
2015-10-01,Arkansas,128422.1706060954
2015-11-01,Arkansas,129070.82773189346
2015-12-01,Arkansas,129716.8298630137
2016-01-01,Arkansas,130418.54481005653
2016-02-01,Arkansas,131100.52324475898
2016-03-01,Arkansas,131463.0101407946
2016-04-01,Arkansas,131647.68552323338
2016-05-01,Arkansas,131825.11496829448
2016-06-01,Arkansas,132168.74757411735
2016-07-01,Arkansas,132336.7946856837
2016-08-01,Arkansas,132673.60500045604
2016-09-01,Arkansas,133076.49116409736
2016-10-01,Arkansas,133674.8523592781
2016-11-01,Arkansas,134151.6220085844
2016-12-01,Arkansas,134539.6917661565
2017-01-01,Arkansas,134851.3262633862
2017-02-01,Arkansas,135102.69660904843
2017-03-01,Arkansas,135406.54437558385
2017-04-01,Arkansas,135763.67151021992
2017-05-01,Arkansas,136148.95686205162
2017-06-01,Arkansas,136433.1075674553
2017-07-01,Arkansas,136805.8423397148
2017-08-01,Arkansas,137160.40934501044
2017-09-01,Arkansas,137687.91764176148
2017-10-01,Arkansas,138239.12133383565
2017-11-01,Arkansas,138859.62515566335
2017-12-01,Arkansas,139452.95086910037
2018-01-01,Arkansas,139950.82445913716
2018-02-01,Arkansas,140349.9946742015
2018-03-01,Arkansas,140974.83323211424
2018-04-01,Arkansas,141480.6889124453
2018-05-01,Arkansas,141981.32742826958
2018-06-01,Arkansas,142028.7454405676
2018-07-01,Arkansas,142263.52748548475
2018-08-01,Arkansas,142432.66620139885
2018-09-01,Arkansas,142753.90934088873
2018-10-01,Arkansas,142786.5942228896
2018-11-01,Arkansas,143031.34725721148
2018-12-01,Arkansas,143410.0207851784
2019-01-01,Arkansas,144009.41090560253
2019-02-01,Arkansas,144718.3864819899
2019-03-01,Arkansas,145492.42395719286
2019-04-01,Arkansas,146312.3718877124
2019-05-01,Arkansas,147025.096120168
2019-06-01,Arkansas,147815.3036262127
2019-07-01,Arkansas,148395.92781257423
2019-08-01,Arkansas,148818.4519173248
2019-09-01,Arkansas,148850.46135026883
2019-10-01,Arkansas,149112.8312130788
2019-11-01,Arkansas,149562.43092893966
2019-12-01,Arkansas,150282.9926792731
2020-01-01,Arkansas,150740.58711941272
2020-02-01,Arkansas,151311.2001836802
2020-03-01,Arkansas,152109.7880200244
2020-04-01,Arkansas,153263.2539003331
2020-05-01,Arkansas,154224.50868128022
2020-06-01,Arkansas,154999.56919189476
2020-07-01,Arkansas,155935.25951009992
2020-08-01,Arkansas,157312.52709643106
2020-09-01,Arkansas,159231.79960403146
2020-10-01,Arkansas,161108.0134846998
2020-11-01,Arkansas,162923.24889009306
2020-12-01,Arkansas,164323.42305037682
2021-01-01,Arkansas,165684.48367422263
2021-02-01,Arkansas,167163.35683761185
2021-03-01,Arkansas,168939.03690868427
2021-04-01,Arkansas,170910.59818382064
2021-05-01,Arkansas,173121.62392819868
2021-06-01,Arkansas,175702.101542637
2021-07-01,Arkansas,178356.45996245474
2021-08-01,Arkansas,180642.54268894452
2021-09-01,Arkansas,182170.9534481558
2021-10-01,Arkansas,183601.18302635883
2021-11-01,Arkansas,185335.75811364377
